parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU68,Watershed C04KRU68,watershed||C04KRU68,,Krishna Basin,Krishna Upper,559.5407,1.0,97.42
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU69,Watershed C04KRU69,watershed||C04KRU69,,Krishna Basin,Krishna Upper,834.8524,1.5,99.65
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU70,Watershed C04KRU70,watershed||C04KRU70,,Krishna Basin,Krishna Upper,718.4474,1.29,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU71,Watershed C04KRU71,watershed||C04KRU71,,Krishna Basin,Krishna Upper,947.7125,1.7,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU72,Watershed C04KRU72,watershed||C04KRU72,,Krishna Basin,Krishna Upper,991.5474,1.78,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU73,Watershed C04KRU73,watershed||C04KRU73,,Krishna Basin,Krishna Upper,864.9789,1.55,95.9
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU74,Watershed C04KRU74,watershed||C04KRU74,,Krishna Basin,Krishna Upper,509.0708,0.91,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU75,Watershed C04KRU75,watershed||C04KRU75,,Krishna Basin,Krishna Upper,440.3272,0.79,97.42
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU76,Watershed C04KRU76,watershed||C04KRU76,,Krishna Basin,Krishna Upper,765.6773,1.37,97.73
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU77,Watershed C04KRU77,watershed||C04KRU77,,Krishna Basin,Krishna Upper,843.6335,1.51,99.52
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU79,Watershed C04KRU79,watershed||C04KRU79,,Krishna Basin,Krishna Upper,472.7672,0.85,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU80,Watershed C04KRU80,watershed||C04KRU80,,Krishna Basin,Krishna Upper,718.8411,1.29,100.0
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU81,Watershed C04KRU81,watershed||C04KRU81,,Krishna Basin,Krishna Upper,594.3573,1.07,99.05
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU82,Watershed C04KRU82,watershed||C04KRU82,,Krishna Basin,Krishna Upper,952.1847,1.71,96.7
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU83,Watershed C04KRU83,watershed||C04KRU83,,Krishna Basin,Krishna Upper,844.274,1.51,98.86
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU83,Watershed C04KRU83,watershed||C04KRU83,,Krishna Basin,Krishna Upper,628.5578,1.13,99.21
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04KRU85,Watershed C04KRU85,watershed||C04KRU85,,Krishna Basin,Krishna Upper,785.2561,1.41,92.97
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUL43,Watershed C04TUL43,watershed||C04TUL43,,Krishna Basin,Tungabhadra Lower,9.9391,0.02,1.36
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUL44,Watershed C04TUL44,watershed||C04TUL44,,Krishna Basin,Tungabhadra Lower,2.0357,0.0,0.27
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUL46,Watershed C04TUL46,watershed||C04TUL46,,Krishna Basin,Tungabhadra Lower,19.2842,0.03,2.59
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUU28,Watershed C04TUU28,watershed||C04TUU28,,Krishna Basin,Tungabhadra Upper,11.6755,0.02,1.64
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUU31,Watershed C04TUU31,watershed||C04TUU31,,Krishna Basin,Tungabhadra Upper,0.1814,0.0,0.02
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUU33,Watershed C04TUU33,watershed||C04TUU33,,Krishna Basin,Tungabhadra Upper,1.9403,0.0,0.33
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUU36,Watershed C04TUU36,watershed||C04TUU36,,Krishna Basin,Tungabhadra Upper,2.6184,0.0,0.73
subbasin,KRU,Krishna Upper,subbasin||KRU,,Krishna Basin,Krishna Upper,watershed,C04TUU37,Watershed C04TUU37,watershed||C04TUU37,,Krishna Basin,Tungabhadra Upper,8.9339,0.02,1.51
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL27,Watershed D2BBRL27,watershed||D2BBRL27,,Brahmaputra Basin,Brahmaputra Lower,3.1654,0.03,0.27
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL29,Watershed D2BBRL29,watershed||D2BBRL29,,Brahmaputra Basin,Brahmaputra Lower,6.6513,0.06,0.5
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL35,Watershed D2BBRL35,watershed||D2BBRL35,,Brahmaputra Basin,Brahmaputra Lower,4.846,0.05,0.52
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL38,Watershed D2BBRL38,watershed||D2BBRL38,,Brahmaputra Basin,Brahmaputra Lower,16.0272,0.15,1.25
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL43,Watershed D2BBRL43,watershed||D2BBRL43,,Brahmaputra Basin,Brahmaputra Lower,12.5528,0.12,2.34
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL44,Watershed D2BBRL44,watershed||D2BBRL44,,Brahmaputra Basin,Brahmaputra Lower,10.0402,0.09,0.92
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL51,Watershed D2BBRL51,watershed||D2BBRL51,,Brahmaputra Basin,Brahmaputra Lower,20.8786,0.2,1.39
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL52,Watershed D2BBRL52,watershed||D2BBRL52,,Brahmaputra Basin,Brahmaputra Lower,1.9037,0.02,0.26
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL53,Watershed D2BBRL53,watershed||D2BBRL53,,Brahmaputra Basin,Brahmaputra Lower,5.3477,0.05,0.35
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2BBRL82,Watershed D2BBRL82,watershed||D2BBRL82,,Brahmaputra Basin,Brahmaputra Lower,6.6836,0.06,0.73
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CBAR45,Watershed D2CBAR45,watershed||D2CBAR45,,Barak and others Basin,Barak,26.0178,0.25,3.38
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN01,Watershed D2CKYN01,watershed||D2CKYN01,,Barak and others Basin,Kynchiang and other south flowing rivers,514.216,4.84,92.81
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN02,Watershed D2CKYN02,watershed||D2CKYN02,,Barak and others Basin,Kynchiang and other south flowing rivers,579.8909,5.46,99.56
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN03,Watershed D2CKYN03,watershed||D2CKYN03,,Barak and others Basin,Kynchiang and other south flowing rivers,479.1232,4.51,94.41
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN04,Watershed D2CKYN04,watershed||D2CKYN04,,Barak and others Basin,Kynchiang and other south flowing rivers,746.242,7.03,97.68
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN05,Watershed D2CKYN05,watershed||D2CKYN05,,Barak and others Basin,Kynchiang and other south flowing rivers,677.2331,6.38,96.94
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN06,Watershed D2CKYN06,watershed||D2CKYN06,,Barak and others Basin,Kynchiang and other south flowing rivers,794.4886,7.48,99.85
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN07,Watershed D2CKYN07,watershed||D2CKYN07,,Barak and others Basin,Kynchiang and other south flowing rivers,614.5965,5.79,99.92
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN08,Watershed D2CKYN08,watershed||D2CKYN08,,Barak and others Basin,Kynchiang and other south flowing rivers,753.1315,7.09,97.55
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN09,Watershed D2CKYN09,watershed||D2CKYN09,,Barak and others Basin,Kynchiang and other south flowing rivers,574.0943,5.41,100.0
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN10,Watershed D2CKYN10,watershed||D2CKYN10,,Barak and others Basin,Kynchiang and other south flowing rivers,733.4729,6.91,98.83
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN11,Watershed D2CKYN11,watershed||D2CKYN11,,Barak and others Basin,Kynchiang and other south flowing rivers,662.925,6.24,99.78
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN12,Watershed D2CKYN12,watershed||D2CKYN12,,Barak and others Basin,Kynchiang and other south flowing rivers,328.1971,3.09,98.31
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN13,Watershed D2CKYN13,watershed||D2CKYN13,,Barak and others Basin,Kynchiang and other south flowing rivers,576.1978,5.43,95.19
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN14,Watershed D2CKYN14,watershed||D2CKYN14,,Barak and others Basin,Kynchiang and other south flowing rivers,518.2875,4.88,99.48
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN15,Watershed D2CKYN15,watershed||D2CKYN15,,Barak and others Basin,Kynchiang and other south flowing rivers,693.0886,6.53,98.05
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN16,Watershed D2CKYN16,watershed||D2CKYN16,,Barak and others Basin,Kynchiang and other south flowing rivers,582.2449,5.48,92.2
subbasin,KYN,Kynchiang and other south flowing rivers,subbasin||KYN,,Barak and others Basin,Kynchiang and other south flowing rivers,watershed,D2CKYN17,Watershed D2CKYN17,watershed||D2CKYN17,,Barak and others Basin,Kynchiang and other south flowing rivers,539.3822,5.08,100.0
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL04,Watershed A01GIL04,watershed||A01GIL04,,Indus (Up to border) Basin,Gilgit,1.8123,0.01,0.2
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL05,Watershed A01GIL05,watershed||A01GIL05,,Indus (Up to border) Basin,Gilgit,25.3421,0.11,3.16
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL16,Watershed A01GIL16,watershed||A01GIL16,,Indus (Up to border) Basin,Gilgit,18.5833,0.08,2.27
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL18,Watershed A01GIL18,watershed||A01GIL18,,Indus (Up to border) Basin,Gilgit,4.17,0.02,0.65
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL26,Watershed A01GIL26,watershed||A01GIL26,,Indus (Up to border) Basin,Gilgit,1.9189,0.01,0.53
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL28,Watershed A01GIL28,watershed||A01GIL28,,Indus (Up to border) Basin,Gilgit,0.6448,0.0,0.09
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL31,Watershed A01GIL31,watershed||A01GIL31,,Indus (Up to border) Basin,Gilgit,13.8714,0.06,1.63
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL32,Watershed A01GIL32,watershed||A01GIL32,,Indus (Up to border) Basin,Gilgit,33.5058,0.14,3.56
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01GIL37,Watershed A01GIL37,watershed||A01GIL37,,Indus (Up to border) Basin,Gilgit,41.4481,0.17,4.14
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01JHE23,Watershed A01JHE23,watershed||A01JHE23,,Indus (Up to border) Basin,Jhelum,3.4283,0.01,0.39
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01JHE24,Watershed A01JHE24,watershed||A01JHE24,,Indus (Up to border) Basin,Jhelum,2.8191,0.01,0.44
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01JHE26,Watershed A01JHE26,watershed||A01JHE26,,Indus (Up to border) Basin,Jhelum,14.8584,0.06,1.9
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01JHE27,Watershed A01JHE27,watershed||A01JHE27,,Indus (Up to border) Basin,Jhelum,3.7756,0.02,0.71
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN01,Watershed A01LIN01,watershed||A01LIN01,,Indus (Up to border) Basin,Lower Indus,784.1112,3.29,96.76
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN02,Watershed A01LIN02,watershed||A01LIN02,,Indus (Up to border) Basin,Lower Indus,845.6946,3.55,98.15
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN03,Watershed A01LIN03,watershed||A01LIN03,,Indus (Up to border) Basin,Lower Indus,830.8547,3.49,98.97
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN04,Watershed A01LIN04,watershed||A01LIN04,,Indus (Up to border) Basin,Lower Indus,312.9766,1.31,96.62
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN05,Watershed A01LIN05,watershed||A01LIN05,,Indus (Up to border) Basin,Lower Indus,651.8652,2.74,100.0
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN06,Watershed A01LIN06,watershed||A01LIN06,,Indus (Up to border) Basin,Lower Indus,870.0934,3.65,100.0
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN07,Watershed A01LIN07,watershed||A01LIN07,,Indus (Up to border) Basin,Lower Indus,783.9948,3.29,98.13
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN08,Watershed A01LIN08,watershed||A01LIN08,,Indus (Up to border) Basin,Lower Indus,465.8216,1.96,100.0
subbasin,LIN,Lower Indus,subbasin||LIN,,Indus (Up to border) Basin,Lower Indus,watershed,A01LIN09,Watershed A01LIN09,watershed||A01LIN09,,Indus (Up to border) Basin,Lower Indus,409.9366,1.72,100.0
