parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Buldhana,Buldhana,district||Maharashtra||Buldhana,Maharashtra,,,83.96,0.25,0.86
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Madhya Pradesh||Burhanpur,Burhanpur,district||Madhya Pradesh||Burhanpur,Madhya Pradesh,,,0.0811,0.0,0.0
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Gujarat||Dangs,Dangs,district||Gujarat||Dangs,Gujarat,,,27.0535,0.08,1.53
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Dhule,Dhule,district||Maharashtra||Dhule,Maharashtra,,,7114.1094,21.61,99.07
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Disputed (Rajathan & Gujarat)||Disputed (Sabar Kantha & Udaipur),Disputed (Sabar Kantha & Udaipur),district||Disputed (Rajathan & Gujarat)||Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),,,1.6845,0.01,15.71
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Jalgaon,Jalgaon,district||Maharashtra||Jalgaon,Maharashtra,,,10570.1965,32.1,89.69
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Jalna,Jalna,district||Maharashtra||Jalna,Maharashtra,,,20.3731,0.06,0.27
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Nandurbar,Nandurbar,district||Maharashtra||Nandurbar,Maharashtra,,,4304.304,13.07,72.16
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Gujarat||Narmada,Narmada,district||Gujarat||Narmada,Gujarat,,,407.6064,1.24,14.43
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Maharashtra||Nashik,Nashik,district||Maharashtra||Nashik,Maharashtra,,,6149.6792,18.68,39.65
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Gujarat||Surat,Surat,district||Gujarat||Surat,Gujarat,,,43.0182,0.13,0.99
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Gujarat||Tapi,Tapi,district||Gujarat||Tapi,Gujarat,,,1212.4421,3.68,38.64
subbasin,TAM,Tapi Middle,subbasin||TAM,,Tapi Basin,Tapi Middle,district,Madhya Pradesh||West Nimar,West Nimar,district||Madhya Pradesh||West Nimar,Madhya Pradesh,,,383.3998,1.16,4.78
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Maharashtra||Akola,Akola,district||Maharashtra||Akola,Maharashtra,,,5441.5726,18.7,99.98
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Maharashtra||Amaravati,Amaravati,district||Maharashtra||Amaravati,Maharashtra,,,8044.3199,27.64,65.95
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Madhya Pradesh||Betul,Betul,district||Madhya Pradesh||Betul,Madhya Pradesh,,,4008.4256,13.77,39.87
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Maharashtra||Buldhana,Buldhana,district||Maharashtra||Buldhana,Maharashtra,,,5729.9215,19.69,58.8
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Madhya Pradesh||Burhanpur,Burhanpur,district||Madhya Pradesh||Burhanpur,Madhya Pradesh,,,2844.9321,9.78,87.95
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Madhya Pradesh||East Nimar,East Nimar,district||Madhya Pradesh||East Nimar,Madhya Pradesh,,,724.6431,2.49,9.7
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Madhya Pradesh||Harda,Harda,district||Madhya Pradesh||Harda,Madhya Pradesh,,,67.864,0.23,2.03
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Maharashtra||Jalgaon,Jalgaon,district||Maharashtra||Jalgaon,Maharashtra,,,1182.1919,4.06,10.03
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Maharashtra||Washim,Washim,district||Maharashtra||Washim,Maharashtra,,,1045.2951,3.59,20.39
subbasin,TAU,Tapi Upper,subbasin||TAU,,Tapi Basin,Tapi Upper,district,Madhya Pradesh||West Nimar,West Nimar,district||Madhya Pradesh||West Nimar,Madhya Pradesh,,,10.9249,0.04,0.14
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Uttar Pradesh||Chandauli,Chandauli,district||Uttar Pradesh||Chandauli,Uttar Pradesh,,,1.5664,0.01,0.06
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Uttar Pradesh||Chitrakoot,Chitrakoot,district||Uttar Pradesh||Chitrakoot,Uttar Pradesh,,,635.5758,3.62,19.92
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Katni,Katni,district||Madhya Pradesh||Katni,Madhya Pradesh,,,9.6743,0.06,0.19
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Uttar Pradesh||Mirzapur,Mirzapur,district||Uttar Pradesh||Mirzapur,Uttar Pradesh,,,1660.5535,9.45,37.6
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Panna,Panna,district||Madhya Pradesh||Panna,Madhya Pradesh,,,263.5178,1.5,3.71
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Uttar Pradesh||Prayagraj,Prayagraj,district||Uttar Pradesh||Prayagraj,Uttar Pradesh,,,1958.3528,11.14,35.77
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Rewa,Rewa,district||Madhya Pradesh||Rewa,Madhya Pradesh,,,6169.0347,35.1,97.92
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Satna,Satna,district||Madhya Pradesh||Satna,Madhya Pradesh,,,5302.3546,30.17,70.45
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Sidhi,Sidhi,district||Madhya Pradesh||Sidhi,Madhya Pradesh,,,30.8262,0.18,0.65
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Madhya Pradesh||Singrauli,Singrauli,district||Madhya Pradesh||Singrauli,Madhya Pradesh,,,341.1032,1.94,5.92
subbasin,TON,Tons,subbasin||TON,,Ganga Basin,Tons,district,Uttar Pradesh||Sonbhadra,Sonbhadra,district||Uttar Pradesh||Sonbhadra,Uttar Pradesh,,,1203.1298,6.85,17.46
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Andhra Pradesh||Anantapur,Anantapur,district||Andhra Pradesh||Anantapur,Andhra Pradesh,,,4546.1621,10.78,23.41
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Bagalkot,Bagalkot,district||Karnataka||Bagalkot,Karnataka,,,26.8225,0.06,0.41
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Ballari,Ballari,district||Karnataka||Ballari,Karnataka,,,5303.6128,12.58,62.7
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Chikkamagaluru,Chikkamagaluru,district||Karnataka||Chikkamagaluru,Karnataka,,,2235.492,5.3,31.01
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Chitradurga,Chitradurga,district||Karnataka||Chitradurga,Karnataka,,,7445.9568,17.66,88.25
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Davangere,Davangere,district||Karnataka||Davangere,Karnataka,,,472.8077,1.12,8.0
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Hassan,Hassan,district||Karnataka||Hassan,Karnataka,,,1402.847,3.33,20.55
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Telangana||Jogulamba Gadwal,Jogulamba Gadwal,district||Telangana||Jogulamba Gadwal,Telangana,,,1332.2722,3.16,51.77
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Koppal,Koppal,district||Karnataka||Koppal,Karnataka,,,2860.8316,6.78,51.28
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Andhra Pradesh||Kurnool,Kurnool,district||Andhra Pradesh||Kurnool,Andhra Pradesh,,,7599.7894,18.02,43.7
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Raichur,Raichur,district||Karnataka||Raichur,Karnataka,,,5000.1129,11.86,59.29
subbasin,TUL,Tungabhadra Lower,subbasin||TUL,,Krishna Basin,Tungabhadra Lower,district,Karnataka||Tumakuru,Tumakuru,district||Karnataka||Tumakuru,Karnataka,,,3935.1304,9.33,37.15
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Ballari,Ballari,district||Karnataka||Ballari,Karnataka,,,3155.3526,10.93,37.3
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Chikkamagaluru,Chikkamagaluru,district||Karnataka||Chikkamagaluru,Karnataka,,,4075.2518,14.11,56.53
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Chitradurga,Chitradurga,district||Karnataka||Chitradurga,Karnataka,,,990.995,3.43,11.75
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Dakshina Kannada,Dakshina Kannada,district||Karnataka||Dakshina Kannada,Karnataka,,,0.8714,0.0,0.02
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Davangere,Davangere,district||Karnataka||Davangere,Karnataka,,,5436.008,18.83,92.0
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Dharwad,Dharwad,district||Karnataka||Dharwad,Karnataka,,,54.6232,0.19,1.28
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Gadag,Gadag,district||Karnataka||Gadag,Karnataka,,,2031.7487,7.04,43.69
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Haveri,Haveri,district||Karnataka||Haveri,Karnataka,,,4586.7785,15.89,95.02
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Koppal,Koppal,district||Karnataka||Koppal,Karnataka,,,2109.3895,7.31,37.81
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Shivamogga,Shivamogga,district||Karnataka||Shivamogga,Karnataka,,,5764.7538,19.97,67.97
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Udupi,Udupi,district||Karnataka||Udupi,Karnataka,,,3.6497,0.01,0.1
subbasin,TUU,Tungabhadra Upper,subbasin||TUU,,Krishna Basin,Tungabhadra Upper,district,Karnataka||Uttara Kannada,Uttara Kannada,district||Karnataka||Uttara Kannada,Karnataka,,,663.9848,2.3,6.46
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Jammu And Kashmir||Anantnag,Anantnag,district||Jammu And Kashmir||Anantnag,Jammu And Kashmir,,,0.0866,0.0,0.0
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Jammu And Kashmir||Bandipura,Bandipura,district||Jammu And Kashmir||Bandipura,Jammu And Kashmir,,,17.8921,0.04,0.44
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Jammu And Kashmir||Ganderbal,Ganderbal,district||Jammu And Kashmir||Ganderbal,Jammu And Kashmir,,,2.4911,0.01,0.15
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Ladakh||Kargil,Kargil,district||Ladakh||Kargil,Ladakh,,,13931.8192,29.74,98.1
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Jammu And Kashmir||Kishtwar,Kishtwar,district||Jammu And Kashmir||Kishtwar,Jammu And Kashmir,,,17.3483,0.04,0.21
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Himachal Pradesh||Lahul & Spiti,Lahul & Spiti,district||Himachal Pradesh||Lahul & Spiti,Himachal Pradesh,,,1451.6478,3.1,10.4
subbasin,UIN,Upper Indus,subbasin||UIN,,Indus (Up to border) Basin,Upper Indus,district,Ladakh||Leh,Leh,district||Ladakh||Leh,Ladakh,,,31322.7902,66.85,20.34
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Aligarh,Aligarh,district||Uttar Pradesh||Aligarh,Uttar Pradesh,,,1139.2375,3.79,30.71
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Bhadohi,Bhadohi,district||Uttar Pradesh||Bhadohi,Uttar Pradesh,,,1014.7088,3.37,100.0
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Bulandshahr,Bulandshahr,district||Uttar Pradesh||Bulandshahr,Uttar Pradesh,,,2167.9596,7.21,61.65
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Chandauli,Chandauli,district||Uttar Pradesh||Chandauli,Uttar Pradesh,,,25.5886,0.09,1.0
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Etah,Etah,district||Uttar Pradesh||Etah,Uttar Pradesh,,,1586.09,5.27,65.31
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Farrukhabad,Farrukhabad,district||Uttar Pradesh||Farrukhabad,Uttar Pradesh,,,625.1089,2.08,28.72
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Fatehpur,Fatehpur,district||Uttar Pradesh||Fatehpur,Uttar Pradesh,,,661.1627,2.2,15.88
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Firozabad,Firozabad,district||Uttar Pradesh||Firozabad,Uttar Pradesh,,,55.9777,0.19,2.32
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Gautambudhnagar,Gautambudhnagar,district||Uttar Pradesh||Gautambudhnagar,Uttar Pradesh,,,0.3522,0.0,0.02
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Ghaziabad,Ghaziabad,district||Uttar Pradesh||Ghaziabad,Uttar Pradesh,,,292.7579,0.97,32.09
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Hapur,Hapur,district||Uttar Pradesh||Hapur,Uttar Pradesh,,,755.1657,2.51,67.51
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Hardoi,Hardoi,district||Uttar Pradesh||Hardoi,Uttar Pradesh,,,622.3223,2.07,10.4
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Hathras,Hathras,district||Uttar Pradesh||Hathras,Uttar Pradesh,,,309.7496,1.03,17.4
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Jaunpur,Jaunpur,district||Uttar Pradesh||Jaunpur,Uttar Pradesh,,,1176.2178,3.91,29.15
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Kannauj,Kannauj,district||Uttar Pradesh||Kannauj,Uttar Pradesh,,,1708.9498,5.68,81.72
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Kanpur,Kanpur,district||Uttar Pradesh||Kanpur,Uttar Pradesh,,,1838.4247,6.11,61.34
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Kanpur Dehat,Kanpur Dehat,district||Uttar Pradesh||Kanpur Dehat,Uttar Pradesh,,,414.8519,1.38,13.11
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Kasganj,Kasganj,district||Uttar Pradesh||Kasganj,Uttar Pradesh,,,777.8353,2.59,39.76
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Kaushambi,Kaushambi,district||Uttar Pradesh||Kaushambi,Uttar Pradesh,,,372.9907,1.24,20.83
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Mainpuri,Mainpuri,district||Uttar Pradesh||Mainpuri,Uttar Pradesh,,,1419.8709,4.72,51.87
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Meerut,Meerut,district||Uttar Pradesh||Meerut,Uttar Pradesh,,,1740.8278,5.79,67.08
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Mirzapur,Mirzapur,district||Uttar Pradesh||Mirzapur,Uttar Pradesh,,,2487.3432,8.27,56.32
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Muzaffarnagar,Muzaffarnagar,district||Uttar Pradesh||Muzaffarnagar,Uttar Pradesh,,,771.1242,2.56,28.15
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Pratapgarh,Pratapgarh,district||Uttar Pradesh||Pratapgarh,Uttar Pradesh,,,740.3804,2.46,19.96
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Prayagraj,Prayagraj,district||Uttar Pradesh||Prayagraj,Uttar Pradesh,,,2838.9118,9.44,51.86
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Raibeareli,Raibeareli,district||Uttar Pradesh||Raibeareli,Uttar Pradesh,,,962.4955,3.2,24.47
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Unnao,Unnao,district||Uttar Pradesh||Unnao,Uttar Pradesh,,,2713.9138,9.02,59.4
subbasin,UGO,Upstream of Gomti confluece to Muzaffarnagar,subbasin||UGO,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,district,Uttar Pradesh||Varanasi,Varanasi,district||Uttar Pradesh||Varanasi,Uttar Pradesh,,,866.6159,2.88,56.49
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Dindigul,Dindigul,district||Tamil Nadu||Dindigul,Tamil Nadu,,,1.1794,0.01,0.02
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Kerala||Idukki,Idukki,district||Kerala||Idukki,Kerala,,,7.9762,0.04,0.18
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Kanyakumari,Kanyakumari,district||Tamil Nadu||Kanyakumari,Tamil Nadu,,,72.17,0.36,4.28
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Kerala||Kollam,Kollam,district||Kerala||Kollam,Kerala,,,6.7041,0.03,0.27
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Madurai,Madurai,district||Tamil Nadu||Madurai,Tamil Nadu,,,2072.1843,10.43,55.83
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Kerala||Pattanamthitta,Pattanamthitta,district||Kerala||Pattanamthitta,Kerala,,,5.8956,0.03,0.22
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Ramanathapuram,Ramanathapuram,district||Tamil Nadu||Ramanathapuram,Tamil Nadu,,,1624.1919,8.18,39.44
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Sivaganga,Sivaganga,district||Tamil Nadu||Sivaganga,Tamil Nadu,,,368.926,1.86,8.71
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Teni,Teni,district||Tamil Nadu||Teni,Tamil Nadu,,,12.1441,0.06,0.42
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Tenkasi,Tenkasi,district||Tamil Nadu||Tenkasi,Tamil Nadu,,,2794.8744,14.07,99.7
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Kerala||Thiruvananthapuram,Thiruvananthapuram,district||Kerala||Thiruvananthapuram,Kerala,,,3.1397,0.02,0.14
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Tirunelveli,Tirunelveli,district||Tamil Nadu||Tirunelveli,Tamil Nadu,,,3852.6649,19.39,99.32
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Tuticorin,Tuticorin,district||Tamil Nadu||Tuticorin,Tamil Nadu,,,4730.0276,23.81,99.77
subbasin,VAI,Vaippar and others,subbasin||VAI,,East flowing rivers South of Cauvery Basin,Vaippar and others,district,Tamil Nadu||Virudhunagar,Virudhunagar,district||Tamil Nadu||Virudhunagar,Tamil Nadu,,,4246.4108,21.37,99.93
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Gajapati,Gajapati,district||Odisha||Gajapati,Odisha,,,4131.831,18.23,100.0
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Ganjam,Ganjam,district||Odisha||Ganjam,Odisha,,,7896.5776,34.84,94.1
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Kalahandi,Kalahandi,district||Odisha||Kalahandi,Odisha,,,181.9526,0.8,2.3
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Kandhamal,Kandhamal,district||Odisha||Kandhamal,Odisha,,,2003.5914,8.84,24.99
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Khordha,Khordha,district||Odisha||Khordha,Odisha,,,194.465,0.86,6.74
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Nayagarh,Nayagarh,district||Odisha||Nayagarh,Odisha,,,321.3599,1.42,8.25
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Odisha||Rayagarha,Rayagarha,district||Odisha||Rayagarha,Odisha,,,4012.2814,17.7,54.62
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Andhra Pradesh||Srikakulam,Srikakulam,district||Andhra Pradesh||Srikakulam,Andhra Pradesh,,,3602.3508,15.89,61.5
subbasin,VAM,Vamsadhara and other,subbasin||VAM,,East flowing rivers between Mahanadi and Godavari Basin,Vamsadhara and other,district,Andhra Pradesh||Vizianagaram,Vizianagaram,district||Andhra Pradesh||Vizianagaram,Andhra Pradesh,,,220.9891,0.98,3.59
subbasin,VAR,Varrar and others,subbasin||VAR,,West flowing rivers South of Tapi Basin,Varrar and others,district,Tamil Nadu||Coimbatore,Coimbatore,district||Tamil Nadu||Coimbatore,Tamil Nadu,,,1670.9502,11.88,35.46
subbasin,VAR,Varrar and others,subbasin||VAR,,West flowing rivers South of Tapi Basin,Varrar and others,district,Kerala||Idukki,Idukki,district||Kerala||Idukki,Kerala,,,0.032,0.0,0.0
