state,district,rain_gfs_mm,imd_mean_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_raw,alert_gfs_bc,alert_icon,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_mm,alert_gfs_cal,date,cycle_utc
Punjab,Hoshiarpur,1.525000050663948,4.17049043620286,2.7347477361637655,4.17049043620286,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.525000050663948,NO ALERT,20260711,06
Punjab,Jalandhar,0.25,2.067796830894196,3.0,0.75,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.25,NO ALERT,20260711,06
Punjab,Kapurthala,0.4166666567325592,2.597376575426424,3.0,1.2499999701976776,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.4166666567325592,NO ALERT,20260711,06
Punjab,Ludhiana,1.0625,2.419605985398162,2.2772762215512112,2.419605985398162,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.0625,NO ALERT,20260711,06
Punjab,Mansa,0.0,1.470220573542461,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Punjab,Moga,0.015625,2.407558174502768,1.0,0.015625,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.015625,NO ALERT,20260711,06
Punjab,Muktsar,0.0,1.2544456933459192,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Punjab,Nawan Shehar,1.0625,3.1005653173241714,2.9181791221874556,3.1005653173241714,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.0625,NO ALERT,20260711,06
Punjab,Patiala,5.927083353511989,2.0329765472680195,0.3429977994258196,2.0329765472680195,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,3,5.927083353511989,NO ALERT,20260711,06
Punjab,Rupnagar,1.1875,4.956479844573426,3.0,3.5625,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.1875,NO ALERT,20260711,06
Punjab,Sangrur,1.5625,1.9343265554446676,1.2379689954845872,1.9343265554446674,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.5625,NO ALERT,20260711,06
Rajasthan,Ajmer,0.0,2.7336556054644934,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.4253411495051498,12.0,3,0.0,NO ALERT,20260711,06
Rajasthan,Alwar,0.0,2.3151453828625015,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9501869270632229,12.0,4,0.0,NO ALERT,20260711,06
Rajasthan,Banswara,0.10714286100119352,3.5899876055972917,3.0,0.32142858300358057,0.0,NO ALERT,NO ALERT,NO ALERT,0.7025052078685758,12.0,15,0.10714286100119352,NO ALERT,20260711,06
Rajasthan,Baran,0.0,4.954841140453538,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0943563649929962,12.0,7,0.0,NO ALERT,20260711,06
Rajasthan,Barmer,0.0015625000232830644,1.242342130877588,1.0,0.0015625000232830644,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0015625000232830644,NO ALERT,20260711,06
Rajasthan,Bharatpur,0.0,2.056560145747172,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.8056083398671611,12.0,5,0.0,NO ALERT,20260711,06
Rajasthan,Bhilwara,0.0,3.2267639288142935,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,8,0.0,NO ALERT,20260711,06
Rajasthan,Bikaner,0.0,1.1351483421023996,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Bundi,0.0,4.23512353416525,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.5899832469762484,12.0,4,0.0,NO ALERT,20260711,06
Rajasthan,Chittaurgarh,0.05357142956927419,3.3916140502796246,1.0,0.05357142956927419,0.0,NO ALERT,NO ALERT,NO ALERT,0.670139779327378,12.0,10,0.05357142956927419,NO ALERT,20260711,06
Rajasthan,Churu,0.0,1.8597666173780807,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Dausa,0.0,3.4783827178180218,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.9809880618967664,12.0,1,0.0,NO ALERT,20260711,06
Rajasthan,Dhaulpur,0.0,3.498159956189051,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.6270134913496974,12.0,2,0.0,NO ALERT,20260711,06
Rajasthan,Dungarpur,0.06250000186264515,2.619388524738893,1.0,0.06250000186264515,0.0,NO ALERT,NO ALERT,NO ALERT,0.7683319827783438,12.0,13,0.06250000186264515,NO ALERT,20260711,06
Rajasthan,Ganganagar,0.0,1.4653496586858001,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Hanumangarh,0.0,1.6627663740002478,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Jaipur,0.0,3.0101778054713657,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Jaisalmer,0.0,0.7355730258620542,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Jalor,0.0234375,2.2006968186071068,1.0,0.0234375,0.0,NO ALERT,NO ALERT,NO ALERT,0.3394535854756594,12.0,2,0.0234375,NO ALERT,20260711,06
Rajasthan,Jhalawar,0.013888888992369175,3.7943009115653497,1.0,0.013888888992369175,0.0,NO ALERT,NO ALERT,NO ALERT,0.6355953812585643,12.0,6,0.013888888992369175,NO ALERT,20260711,06
Rajasthan,Jhunjhunun,0.0,2.284567666604911,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Jodhpur,0.0,1.401765636761735,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Karauli,0.0,3.184970587179969,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.2763742537477383,12.0,3,0.0,NO ALERT,20260711,06
Rajasthan,Kota,0.0,4.502993411413611,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.44461907762525205,12.0,4,0.0,NO ALERT,20260711,06
Rajasthan,Nagaur,0.0,2.2823153966305694,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Pali,0.0,2.6071859379769524,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.39823873117104,12.0,3,0.0,NO ALERT,20260711,06
Rajasthan,Rajsamand,0.0,2.5847386136067825,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.46766381071523877,12.0,8,0.0,NO ALERT,20260711,06
Rajasthan,Sawai Madhopur,0.0,3.8705680429906293,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,1,0.0,NO ALERT,20260711,06
Rajasthan,Sikar,0.0,2.6872907784108295,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Rajasthan,Sirohi,0.046875,2.9204422337168903,1.0,0.046875,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,6,0.046875,NO ALERT,20260711,06
Rajasthan,Tonk,0.0,3.7473812462101423,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,2,0.0,NO ALERT,20260711,06
Rajasthan,Udaipur,0.17013888875953853,3.0253603546110464,3.0,0.5104166662786156,0.0,NO ALERT,NO ALERT,NO ALERT,0.44986391477058124,12.0,11,0.17013888875953853,NO ALERT,20260711,06
Sikkim,East,23.09375,9.69128929034692,0.4196498745481751,9.69128929034692,0.0,MODERATE,NO ALERT,NO ALERT,1.3631844028970916,12.0,13,31.48103980440471,MODERATE,20260711,06
Sikkim,North Sikkim,4.196428582072258,6.037081875845994,1.4386237625101663,6.0370818758459945,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,4.196428582072258,NO ALERT,20260711,06
Sikkim,South Sikkim,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Sikkim,West Sikkim,24.125,7.98988926394345,0.3311871197489513,7.989889263943451,0.0,MODERATE,NO ALERT,NO ALERT,1.0219536170890822,12.0,3,24.65463101227411,MODERATE,20260711,06
Tamil Nadu,Ariyalur,0.0,3.659802990866034,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Chennai,0.0,,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Coimbatore,1.3750000451691449,4.090036150372532,2.974571648009945,4.090036150372532,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.3750000451691449,NO ALERT,20260711,06
Tamil Nadu,Cuddalore,0.008928571827709675,3.9033389946048507,1.0,0.008928571827709675,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.008928571827709675,NO ALERT,20260711,06
Tamil Nadu,Dharmapuri,0.04807692486792803,2.455200702982029,1.0,0.04807692486792803,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.04807692486792803,NO ALERT,20260711,06
Tamil Nadu,Dindigul,1.171875,1.8349758311417208,1.5658460425742684,1.8349758311417208,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.171875,NO ALERT,20260711,06
Tamil Nadu,Erode,0.16145832790061831,1.9497887603156099,3.0,0.48437498370185494,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.16145832790061831,NO ALERT,20260711,06
Tamil Nadu,Kancheepuram,0.0,2.8731720843462094,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Kanniyakumari,0.02083333395421505,3.013150733947482,1.0,0.02083333395421505,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.02083333395421505,NO ALERT,20260711,06
Tamil Nadu,Karur,0.0,1.5218158133430024,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Madurai,0.42500000074505806,2.1056802509500554,3.0,1.2750000022351742,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.42500000074505806,NO ALERT,20260711,06
Tamil Nadu,Nagapattinam,0.0,4.324495224328074,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Namakkal,0.0625,2.4424978472700674,1.0,0.0625,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0625,NO ALERT,20260711,06
Tamil Nadu,Nilgiris,1.734375,5.910370358079672,3.0,5.203125,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.734375,NO ALERT,20260711,06
Tamil Nadu,Perambalur,0.03125,2.768340721338579,1.0,0.03125,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.03125,NO ALERT,20260711,06
Tamil Nadu,Pudukkottai,0.02678571455180645,2.3341572321382755,1.0,0.02678571455180645,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.02678571455180645,NO ALERT,20260711,06
Tamil Nadu,Ramanathapuram,0.2083333283662796,2.3852359933926635,3.0,0.6249999850988388,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.2083333283662796,NO ALERT,20260711,06
Tamil Nadu,Salem,0.01785714365541935,2.2446677896491236,1.0,0.01785714365541935,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.01785714365541935,NO ALERT,20260711,06
Tamil Nadu,Sivaganga,0.125,2.4673345588249704,3.0,0.375,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.125,NO ALERT,20260711,06
Tamil Nadu,Thanjavur,0.0,3.6542452804274754,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Theni,0.875,1.9295558644024884,2.2052067021742725,1.9295558644024884,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.875,NO ALERT,20260711,06
Tamil Nadu,Thiruvallur,0.0,4.509294468593107,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Thiruvarur,0.0,4.444866641845605,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Thoothukudi,0.01785714365541935,2.1402322433106433,1.0,0.01785714365541935,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.01785714365541935,NO ALERT,20260711,06
Tamil Nadu,Tiruchchirappalli,0.09374999813735485,2.132352757800932,1.0,0.09374999813735485,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.09374999813735485,NO ALERT,20260711,06
Tamil Nadu,Tirunelveli Kattabo,0.12500000186264515,2.7769965120238256,3.0,0.37500000558793545,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.12500000186264515,NO ALERT,20260711,06
Tamil Nadu,Tiruvannamalai,0.0,2.7591550475700872,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Vellore,0.013888888992369175,3.39022078621832,1.0,0.013888888992369175,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.013888888992369175,NO ALERT,20260711,06
Tamil Nadu,Villupuram,0.0,3.3012011375410917,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Tamil Nadu,Virudhunagar,0.20000000298023224,2.168242474712738,3.0,0.6000000089406967,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.20000000298023224,NO ALERT,20260711,06
Tripura,Dhalai,12.34375,6.845518502929847,0.5545736508702661,6.845518502929847,0.0,MODERATE,NO ALERT,NO ALERT,0.8383106110490133,12.0,12,10.347896605136258,MODERATE,20260711,06
Tripura,North Tripura,12.21875,7.205864640590671,0.5897382826058861,7.205864640590671,0.0,MODERATE,NO ALERT,NO ALERT,0.9413691001812692,12.0,14,11.502353692839883,MODERATE,20260711,06
Tripura,South Tripura,9.53125,6.08742993931758,0.6386811739611887,6.08742993931758,0.0,NO ALERT,NO ALERT,NO ALERT,1.9582474401322207,12.0,17,9.53125,NO ALERT,20260711,06
Tripura,West Tripura,10.166666786186397,5.221665520428522,0.5136064385943363,5.221665520428522,0.0,MODERATE,NO ALERT,NO ALERT,2.959934648853951,12.0,12,10.166666786186397,MODERATE,20260711,06
Uttar Pradesh,Agra,0.0,2.1451549038597166,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.5285170590298847,12.0,4,0.0,NO ALERT,20260711,06
Uttar Pradesh,Aligarh,0.10416666697710752,2.4379343248257355,3.0,0.3125000009313226,0.0,NO ALERT,NO ALERT,NO ALERT,1.6113632805300901,12.0,6,0.10416666697710752,NO ALERT,20260711,06
Uttar Pradesh,Allahabad,0.12500000279396772,1.6092296785337818,3.0,0.37500000838190317,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.12500000279396772,NO ALERT,20260711,06
Uttar Pradesh,Ambedkar Nagar,0.5624999850988388,1.727056721526466,3.0,1.6874999552965164,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.5624999850988388,NO ALERT,20260711,06
Uttar Pradesh,Auraiya,0.14583333767950535,1.8128535575926576,3.0,0.43750001303851604,0.0,NO ALERT,NO ALERT,NO ALERT,1.4394991113271745,12.0,2,0.14583333767950535,NO ALERT,20260711,06
Uttar Pradesh,Azamgarh,0.2500000074505806,1.7340810516354155,3.0,0.7500000223517418,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.2500000074505806,NO ALERT,20260711,06
Uttar Pradesh,Badaun,0.29464286379516125,2.1036499996970313,3.0,0.8839285913854837,0.0,NO ALERT,NO ALERT,NO ALERT,2.3136567281247125,12.0,4,0.29464286379516125,NO ALERT,20260711,06
Uttar Pradesh,Baghpat,0.625,2.4538962265297974,3.0,1.875,0.0,NO ALERT,NO ALERT,NO ALERT,1.185781361098587,12.0,6,0.625,NO ALERT,20260711,06
Uttar Pradesh,Bahraich,2.5729166604578495,2.4765815706353753,0.9625580216790499,2.4765815706353753,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,2.5729166604578495,NO ALERT,20260711,06
Uttar Pradesh,Ballia,1.703125,2.0186654431413706,1.1852714528536488,2.0186654431413706,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.703125,NO ALERT,20260711,06
Uttar Pradesh,Balrampur,3.104166727513075,2.493901007639491,0.8034043357063805,2.493901007639491,0.0,NO ALERT,NO ALERT,NO ALERT,1.0610998887066214,12.0,3,3.104166727513075,NO ALERT,20260711,06
Uttar Pradesh,Banda,0.0,2.749637344717707,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.0,NO ALERT,20260711,06
Uttar Pradesh,Bara Banki,0.9583333162590861,2.4952984730334586,2.6037897573821307,2.4952984730334586,0.0,NO ALERT,NO ALERT,NO ALERT,2.531862802820525,12.0,1,0.9583333162590861,NO ALERT,20260711,06
Uttar Pradesh,Bareilly,0.762500025331974,2.210039946028631,2.8984129476801437,2.210039946028631,0.0,NO ALERT,NO ALERT,NO ALERT,1.7264273943670454,12.0,3,0.762500025331974,NO ALERT,20260711,06
Uttar Pradesh,Basti,1.0000000055879354,2.0843803600905693,2.0843803484431866,2.0843803600905693,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.0000000055879354,NO ALERT,20260711,06
Uttar Pradesh,Bijnor,0.2750000059604645,3.567042720113715,3.0,0.8250000178813934,0.0,NO ALERT,NO ALERT,NO ALERT,1.5511983695011915,12.0,6,0.2750000059604645,NO ALERT,20260711,06
Uttar Pradesh,Bulandshahr,0.16250000335276127,2.407869590692324,3.0,0.4875000100582838,0.0,NO ALERT,NO ALERT,NO ALERT,1.6742219326656649,12.0,5,0.16250000335276127,NO ALERT,20260711,06
Uttar Pradesh,Chandauli,0.21875,2.3324938839480076,3.0,0.65625,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,1,0.21875,NO ALERT,20260711,06
Uttar Pradesh,Chitrakoot,0.07500000298023224,2.4318219135926196,1.0,0.07500000298023224,0.0,NO ALERT,NO ALERT,NO ALERT,1.476051451203562,12.0,2,0.07500000298023224,NO ALERT,20260711,06
Uttar Pradesh,Deoria,0.625,2.5278729460827294,3.0,1.875,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.625,NO ALERT,20260711,06
Uttar Pradesh,Etah,0.125,2.1969588892177154,3.0,0.375,0.0,NO ALERT,NO ALERT,NO ALERT,2.0910217867032994,12.0,6,0.125,NO ALERT,20260711,06
Uttar Pradesh,Etawah,0.125,1.2581166141551652,3.0,0.375,0.0,NO ALERT,NO ALERT,NO ALERT,1.6546627807617187,12.0,3,0.125,NO ALERT,20260711,06
Uttar Pradesh,Faizabad,0.4791666753590107,2.0899612681642514,3.0,1.437500026077032,0.0,NO ALERT,NO ALERT,NO ALERT,1.4151327365474398,12.0,1,0.4791666753590107,NO ALERT,20260711,06
Uttar Pradesh,Farrukhabad,0.03125,1.5278439902279475,1.0,0.03125,0.0,NO ALERT,NO ALERT,NO ALERT,1.7116425810763305,12.0,3,0.03125,NO ALERT,20260711,06
Uttar Pradesh,Fatehpur,0.15178571827709675,1.1844348627527166,3.0,0.45535715483129025,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,2,0.15178571827709675,NO ALERT,20260711,06
Uttar Pradesh,Firozabad,0.0625,2.4440603689992266,1.0,0.0625,0.0,NO ALERT,NO ALERT,NO ALERT,2.0246682475322,12.0,3,0.0625,NO ALERT,20260711,06
Uttar Pradesh,Gautam Buddha Nagar,0.0625,1.473809727352776,1.0,0.0625,0.0,NO ALERT,NO ALERT,NO ALERT,0.5364764315306881,12.0,5,0.0625,NO ALERT,20260711,06
Uttar Pradesh,Ghaziabad,0.0,1.4842551674336604,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.7207908736743972,12.0,6,0.0,NO ALERT,20260711,06
Uttar Pradesh,Ghazipur,0.7500000046566129,2.3404021254467637,3.0,2.2500000139698386,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.7500000046566129,NO ALERT,20260711,06
Uttar Pradesh,Gonda,0.6428571427240968,2.104109488357653,3.0,1.9285714281722903,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.6428571427240968,NO ALERT,20260711,06
Uttar Pradesh,Gorakhpur,1.28125,1.7353172244529609,1.3543939312803597,1.7353172244529609,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,1.28125,NO ALERT,20260711,06
Uttar Pradesh,Hamirpur,0.044642859138548374,3.1435973940792614,1.0,0.044642859138548374,0.0,NO ALERT,NO ALERT,NO ALERT,1.2160877644478092,12.0,2,0.044642859138548374,NO ALERT,20260711,06
Uttar Pradesh,Hardoi,0.20833333395421505,1.8978099367231176,3.0,0.6250000018626451,0.0,NO ALERT,NO ALERT,NO ALERT,0.9776994853589631,12.0,2,0.20833333395421505,NO ALERT,20260711,06
Uttar Pradesh,Hathras,0.0,2.7596940833411803,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,3.62361694381199,12.0,6,0.0,NO ALERT,20260711,06
Uttar Pradesh,Jalaun,0.06250000186264515,2.268806276490835,1.0,0.06250000186264515,0.0,NO ALERT,NO ALERT,NO ALERT,1.472247199947045,12.0,2,0.06250000186264515,NO ALERT,20260711,06
Uttar Pradesh,Jaunpur,0.046875,2.153585032429801,1.0,0.046875,0.0,NO ALERT,NO ALERT,NO ALERT,1.0920988341801847,12.0,1,0.046875,NO ALERT,20260711,06
Uttar Pradesh,Jhansi,0.0,2.4427702791455856,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.3063190584651776,12.0,4,0.0,NO ALERT,20260711,06
Uttar Pradesh,Jyotiba Phule Nagar,0.09375,2.63571777639732,1.0,0.09375,0.0,NO ALERT,NO ALERT,NO ALERT,1.0396209801898877,12.0,5,0.09375,NO ALERT,20260711,06
Uttar Pradesh,Kannauj,0.03125,2.391906538789403,1.0,0.03125,0.0,NO ALERT,NO ALERT,NO ALERT,1.9408692062983361,12.0,3,0.03125,NO ALERT,20260711,06
Uttar Pradesh,Kanpur,0.21875,2.4941955275731544,3.0,0.65625,0.0,NO ALERT,NO ALERT,NO ALERT,0.40127006505015733,12.0,2,0.21875,NO ALERT,20260711,06
Uttar Pradesh,Kanpur Dehat,0.25000000186264515,1.6773941029424537,3.0,0.7500000055879354,0.0,NO ALERT,NO ALERT,NO ALERT,0.5032371338338556,12.0,2,0.25000000186264515,NO ALERT,20260711,06
Uttar Pradesh,Kaushambi,0.09375,2.2787224277751905,1.0,0.09375,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.09375,NO ALERT,20260711,06
Uttar Pradesh,Kushinagar,2.499999975785613,1.6305962536637097,0.6522385077829062,1.6305962536637097,0.0,NO ALERT,NO ALERT,NO ALERT,0.25,12.0,3,2.499999975785613,NO ALERT,20260711,06
Uttar Pradesh,Lakhimpur Kheri,3.6647727116942406,2.7376119509524903,0.7470072952182839,2.7376119509524903,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,3.6647727116942406,NO ALERT,20260711,06
Uttar Pradesh,Lalitpur,0.0,3.630254178575865,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,1.2760134318164296,12.0,7,0.0,NO ALERT,20260711,06
Uttar Pradesh,Lucknow,1.203125,2.39171850583835,1.9879218749825245,2.39171850583835,0.0,NO ALERT,NO ALERT,NO ALERT,1.920629645453559,12.0,2,1.203125,NO ALERT,20260711,06
Uttar Pradesh,Maharajganj,4.447916707955301,2.5123900626484117,0.564846472541828,2.5123900626484117,0.0,NO ALERT,NO ALERT,NO ALERT,2.23221120378324,12.0,2,4.447916707955301,NO ALERT,20260711,06
Uttar Pradesh,Mahoba,0.0,2.7896357897958253,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.7042840911421498,12.0,4,0.0,NO ALERT,20260711,06
Uttar Pradesh,Mainpuri,0.11250000167638063,1.8755698781838155,3.0,0.3375000050291419,0.0,NO ALERT,NO ALERT,NO ALERT,1.7219192986477325,12.0,3,0.11250000167638063,NO ALERT,20260711,06
Uttar Pradesh,Mathura,0.0,2.0172317462873783,1.0,0.0,0.0,NO ALERT,NO ALERT,NO ALERT,0.8119863026190938,12.0,5,0.0,NO ALERT,20260711,06
Uttar Pradesh,Mau,0.33749999944120646,1.6725122386176292,3.0,1.0124999983236194,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.33749999944120646,NO ALERT,20260711,06
Uttar Pradesh,Meerut,0.234375,3.103891780023297,3.0,0.703125,0.0,NO ALERT,NO ALERT,NO ALERT,2.6840250956012177,12.0,6,0.234375,NO ALERT,20260711,06
Uttar Pradesh,Mirzapur,0.21875000093132257,2.7898449326112664,3.0,0.6562500027939677,0.0,NO ALERT,NO ALERT,NO ALERT,2.650693479451908,12.0,1,0.21875000093132257,NO ALERT,20260711,06
Uttar Pradesh,Moradabad,0.979166679084301,2.3318260964669593,2.3814393874673523,2.3318260964669593,0.0,NO ALERT,NO ALERT,NO ALERT,1.7686890713373138,12.0,5,0.979166679084301,NO ALERT,20260711,06
Uttar Pradesh,Muzaffarnagar,1.5875000059604645,2.708616688578096,1.7062152304933926,2.708616688578096,0.0,NO ALERT,NO ALERT,NO ALERT,2.2604173947136053,12.0,8,1.5875000059604645,NO ALERT,20260711,06
Uttar Pradesh,Pilibhit,3.3749999906867743,2.731267677131853,0.8092644991611011,2.731267677131853,0.0,NO ALERT,NO ALERT,NO ALERT,1.2049211718681032,12.0,4,3.3749999906867743,NO ALERT,20260711,06
Uttar Pradesh,Pratapgarh,0.13541666883975267,2.1263100779287893,3.0,0.406250006519258,0.0,NO ALERT,NO ALERT,NO ALERT,1.0,12.0,0,0.13541666883975267,NO ALERT,20260711,06
Uttar Pradesh,Rae Bareli,0.1484375,1.8360440669683358,3.0,0.4453125,0.0,NO ALERT,NO ALERT,NO ALERT,1.122532132945841,12.0,3,0.1484375,NO ALERT,20260711,06
Uttar Pradesh,Rampur,1.1875,2.5324403305014926,2.1325813309486255,2.5324403305014926,0.0,NO ALERT,NO ALERT,NO ALERT,1.3227511603963118,12.0,2,1.1875,NO ALERT,20260711,06
Uttar Pradesh,Saharanpur,0.9499999703839421,3.621623312390014,3.0,2.8499999111518264,0.0,NO ALERT,NO ALERT,NO ALERT,1.3602642667607774,12.0,7,0.9499999703839421,NO ALERT,20260711,06
