unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,from_hour,to_hour,interval_label,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
watershed,A01SUL53,Watershed A01SUL53,Indus (Up to border) Basin,Sutlaj Lower,352.63690595,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUL54,Watershed A01SUL54,Indus (Up to border) Basin,Sutlaj Lower,726.66137174,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUL55,Watershed A01SUL55,Indus (Up to border) Basin,Sutlaj Lower,549.80693551,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUL56,Watershed A01SUL56,Indus (Up to border) Basin,Sutlaj Lower,1296.31216732,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUL57,Watershed A01SUL57,Indus (Up to border) Basin,Sutlaj Lower,477.48016892,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUL58,Watershed A01SUL58,Indus (Up to border) Basin,Sutlaj Lower,641.12899955,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU01,Watershed A01SUU01,Indus (Up to border) Basin,Sutlaj Upper,575.59004929,27,30,27-30 h,0.125,3.0,0.375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU02,Watershed A01SUU02,Indus (Up to border) Basin,Sutlaj Upper,612.47471628,27,30,27-30 h,0.375,0.753587600578392,0.282595350216897,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU03,Watershed A01SUU03,Indus (Up to border) Basin,Sutlaj Upper,383.5406488,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU04,Watershed A01SUU04,Indus (Up to border) Basin,Sutlaj Upper,726.28914565,27,30,27-30 h,0.0625,0.387630775307362,0.024226923456710125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU05,Watershed A01SUU05,Indus (Up to border) Basin,Sutlaj Upper,896.49826989,27,30,27-30 h,0.3125,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU06,Watershed A01SUU06,Indus (Up to border) Basin,Sutlaj Upper,952.20453028,27,30,27-30 h,1.0,0.4963041087221924,0.4963041087221924,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU07,Watershed A01SUU07,Indus (Up to border) Basin,Sutlaj Upper,566.35854198,27,30,27-30 h,0.25,1.0,0.25,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU08,Watershed A01SUU08,Indus (Up to border) Basin,Sutlaj Upper,498.92713989,27,30,27-30 h,0.5625,3.0,1.6875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU09,Watershed A01SUU09,Indus (Up to border) Basin,Sutlaj Upper,890.8201012,27,30,27-30 h,0.4375,3.0,1.3125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU10,Watershed A01SUU10,Indus (Up to border) Basin,Sutlaj Upper,542.80431929,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU11,Watershed A01SUU11,Indus (Up to border) Basin,Sutlaj Upper,572.1397039,27,30,27-30 h,0.8125,2.018957225957962,1.6404027460908441,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU12,Watershed A01SUU12,Indus (Up to border) Basin,Sutlaj Upper,558.36572219,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU13,Watershed A01SUU13,Indus (Up to border) Basin,Sutlaj Upper,723.55485677,27,30,27-30 h,0.125,2.578900242831609,0.3223625303539511,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU14,Watershed A01SUU14,Indus (Up to border) Basin,Sutlaj Upper,951.98934485,27,30,27-30 h,0.4375,2.454764142863827,1.0739593125029243,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU15,Watershed A01SUU15,Indus (Up to border) Basin,Sutlaj Upper,655.96173747,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU16,Watershed A01SUU16,Indus (Up to border) Basin,Sutlaj Upper,474.19983647,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU17,Watershed A01SUU17,Indus (Up to border) Basin,Sutlaj Upper,776.97581842,27,30,27-30 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU18,Watershed A01SUU18,Indus (Up to border) Basin,Sutlaj Upper,507.46109059,27,30,27-30 h,0.0625,1.01503181511953,0.06343948844497062,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU19,Watershed A01SUU19,Indus (Up to border) Basin,Sutlaj Upper,833.66857354,27,30,27-30 h,0.1875,2.3709707316198307,0.44455701217871824,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU20,Watershed A01SUU20,Indus (Up to border) Basin,Sutlaj Upper,722.20689209,27,30,27-30 h,0.25,3.0,0.75,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU21,Watershed A01SUU21,Indus (Up to border) Basin,Sutlaj Upper,841.56085288,27,30,27-30 h,0.25,1.1068521675780483,0.27671304189451207,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU22,Watershed A01SUU22,Indus (Up to border) Basin,Sutlaj Upper,837.14482468,27,30,27-30 h,0.65625,0.7736521404327193,0.5077092171589721,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU23,Watershed A01SUU23,Indus (Up to border) Basin,Sutlaj Upper,893.7621817,27,30,27-30 h,2.625,0.4836832945217676,1.26966864811964,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU24,Watershed A01SUU24,Indus (Up to border) Basin,Sutlaj Upper,812.82464136,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU25,Watershed A01SUU25,Indus (Up to border) Basin,Sutlaj Upper,705.21441661,27,30,27-30 h,2.84375,0.8601853094232554,2.4461519736723827,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU26,Watershed A01SUU26,Indus (Up to border) Basin,Sutlaj Upper,830.66499471,27,30,27-30 h,1.75,1.4269164373440186,2.4971037653520325,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU27,Watershed A01SUU27,Indus (Up to border) Basin,Sutlaj Upper,601.17939184,27,30,27-30 h,1.9375,0.7885056468714583,1.5277296908134506,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU28,Watershed A01SUU28,Indus (Up to border) Basin,Sutlaj Upper,471.73241257,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU29,Watershed A01SUU29,Indus (Up to border) Basin,Sutlaj Upper,634.33603596,27,30,27-30 h,0.5,0.7142541649967805,0.35712708249839026,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU30,Watershed A01SUU30,Indus (Up to border) Basin,Sutlaj Upper,676.8496975,27,30,27-30 h,1.375,0.7821638894508727,1.07547534799495,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01SUU31,Watershed A01SUU31,Indus (Up to border) Basin,Sutlaj Upper,712.12943746,27,30,27-30 h,0.59375,0.8843234497321959,0.5250670482784913,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN01,Watershed A01UIN01,Indus (Up to border) Basin,Upper Indus,590.49580093,27,30,27-30 h,0.8125,0.3011000699010389,0.24464380679459408,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN02,Watershed A01UIN02,Indus (Up to border) Basin,Upper Indus,578.39496588,27,30,27-30 h,0.5625,0.3,0.16874999999999998,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN03,Watershed A01UIN03,Indus (Up to border) Basin,Upper Indus,687.87353262,27,30,27-30 h,4.125,0.3,1.2375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN04,Watershed A01UIN04,Indus (Up to border) Basin,Upper Indus,686.18996661,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN05,Watershed A01UIN05,Indus (Up to border) Basin,Upper Indus,441.38185201,27,30,27-30 h,4.8125,0.38738480932021013,1.8642893948535113,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN06,Watershed A01UIN06,Indus (Up to border) Basin,Upper Indus,504.30604239,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN07,Watershed A01UIN07,Indus (Up to border) Basin,Upper Indus,394.30475534,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN08,Watershed A01UIN08,Indus (Up to border) Basin,Upper Indus,659.13087443,27,30,27-30 h,3.46875,0.3,1.040625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN09,Watershed A01UIN09,Indus (Up to border) Basin,Upper Indus,753.51514569,27,30,27-30 h,0.375,0.3,0.11249999999999999,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN10,Watershed A01UIN10,Indus (Up to border) Basin,Upper Indus,772.33033632,27,30,27-30 h,0.3125,0.843489342218204,0.2635904194431888,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN11,Watershed A01UIN11,Indus (Up to border) Basin,Upper Indus,624.16089826,27,30,27-30 h,0.3125,0.9329834016672188,0.2915573130210059,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN12,Watershed A01UIN12,Indus (Up to border) Basin,Upper Indus,549.7035846,27,30,27-30 h,0.0,0.4023699804165229,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN13,Watershed A01UIN13,Indus (Up to border) Basin,Upper Indus,859.19717634,27,30,27-30 h,0.3125,0.4647771019987643,0.14524284437461385,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN14,Watershed A01UIN14,Indus (Up to border) Basin,Upper Indus,727.10256247,27,30,27-30 h,0.3125,0.3,0.09375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN15,Watershed A01UIN15,Indus (Up to border) Basin,Upper Indus,718.65550807,27,30,27-30 h,0.0625,0.305630758229424,0.019101922389339,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN16,Watershed A01UIN16,Indus (Up to border) Basin,Upper Indus,527.40939851,27,30,27-30 h,0.0625,0.3,0.01875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN17,Watershed A01UIN17,Indus (Up to border) Basin,Upper Indus,707.41761682,27,30,27-30 h,0.0,0.30711493563434306,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN18,Watershed A01UIN18,Indus (Up to border) Basin,Upper Indus,881.45107399,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN19,Watershed A01UIN19,Indus (Up to border) Basin,Upper Indus,736.9742173,27,30,27-30 h,0.0,1.3258763769990232,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN20,Watershed A01UIN20,Indus (Up to border) Basin,Upper Indus,645.87937996,27,30,27-30 h,0.0625,0.6991923211668971,0.04369952007293107,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN21,Watershed A01UIN21,Indus (Up to border) Basin,Upper Indus,769.86350158,27,30,27-30 h,0.03125,0.30926916453904313,0.009664661391845098,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN22,Watershed A01UIN22,Indus (Up to border) Basin,Upper Indus,624.10049439,27,30,27-30 h,0.0,0.3043009658693412,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN23,Watershed A01UIN23,Indus (Up to border) Basin,Upper Indus,900.5234368,27,30,27-30 h,0.125,0.3,0.0375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN24,Watershed A01UIN24,Indus (Up to border) Basin,Upper Indus,535.97340759,27,30,27-30 h,0.3125,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN25,Watershed A01UIN25,Indus (Up to border) Basin,Upper Indus,530.17238962,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN26,Watershed A01UIN26,Indus (Up to border) Basin,Upper Indus,828.62845753,27,30,27-30 h,0.09375,3.0,0.28125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN27,Watershed A01UIN27,Indus (Up to border) Basin,Upper Indus,612.1915023,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN28,Watershed A01UIN28,Indus (Up to border) Basin,Upper Indus,973.92166713,27,30,27-30 h,0.0625,0.33739835619926456,0.021087397262454035,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN29,Watershed A01UIN29,Indus (Up to border) Basin,Upper Indus,667.6806806,27,30,27-30 h,0.0625,0.4926993913392861,0.03079371195870538,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN30,Watershed A01UIN30,Indus (Up to border) Basin,Upper Indus,884.32075551,27,30,27-30 h,0.0,2.694431580790547,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN31,Watershed A01UIN31,Indus (Up to border) Basin,Upper Indus,591.94728611,27,30,27-30 h,0.0625,1.2453741958152214,0.07783588723845133,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN32,Watershed A01UIN32,Indus (Up to border) Basin,Upper Indus,606.90995983,27,30,27-30 h,0.0625,0.763375956799886,0.047710997299992876,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN33,Watershed A01UIN33,Indus (Up to border) Basin,Upper Indus,547.06413344,27,30,27-30 h,0.25,3.0,0.75,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN34,Watershed A01UIN34,Indus (Up to border) Basin,Upper Indus,810.43442122,27,30,27-30 h,0.1875,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN35,Watershed A01UIN35,Indus (Up to border) Basin,Upper Indus,560.06330223,27,30,27-30 h,0.5,1.0,0.5,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN36,Watershed A01UIN36,Indus (Up to border) Basin,Upper Indus,400.27882558,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN37,Watershed A01UIN37,Indus (Up to border) Basin,Upper Indus,591.66913457,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN38,Watershed A01UIN38,Indus (Up to border) Basin,Upper Indus,626.87833428,27,30,27-30 h,1.625,1.6545587565298452,2.6886579793609986,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN39,Watershed A01UIN39,Indus (Up to border) Basin,Upper Indus,772.59727503,27,30,27-30 h,0.9375,3.0,2.8125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN40,Watershed A01UIN40,Indus (Up to border) Basin,Upper Indus,714.31403642,27,30,27-30 h,0.3125,3.0,0.9375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN41,Watershed A01UIN41,Indus (Up to border) Basin,Upper Indus,754.13696427,27,30,27-30 h,0.875,2.3208042940048323,2.030703757254228,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN42,Watershed A01UIN42,Indus (Up to border) Basin,Upper Indus,874.7231818,27,30,27-30 h,0.4375,0.3665509847106502,0.16036605581090946,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN43,Watershed A01UIN43,Indus (Up to border) Basin,Upper Indus,488.77438733,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN44,Watershed A01UIN44,Indus (Up to border) Basin,Upper Indus,811.88818532,27,30,27-30 h,0.0625,0.8885658983498403,0.05553536864686502,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN45,Watershed A01UIN45,Indus (Up to border) Basin,Upper Indus,952.52806168,27,30,27-30 h,3.5,0.3,1.05,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN46,Watershed A01UIN46,Indus (Up to border) Basin,Upper Indus,648.3013775,27,30,27-30 h,0.40625,0.33085575260360656,0.13441014949521515,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN47,Watershed A01UIN47,Indus (Up to border) Basin,Upper Indus,546.49502411,27,30,27-30 h,0.0,0.4188781743180262,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN48,Watershed A01UIN48,Indus (Up to border) Basin,Upper Indus,564.70564231,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN49,Watershed A01UIN49,Indus (Up to border) Basin,Upper Indus,885.38794302,27,30,27-30 h,0.0,1.660642272217633,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN50,Watershed A01UIN50,Indus (Up to border) Basin,Upper Indus,748.11841333,27,30,27-30 h,0.0,0.4008482202002991,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN51,Watershed A01UIN51,Indus (Up to border) Basin,Upper Indus,383.02105365,27,30,27-30 h,0.4375,0.3,0.13125,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN52,Watershed A01UIN52,Indus (Up to border) Basin,Upper Indus,600.5505157,27,30,27-30 h,0.0,1.112742219191708,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN53,Watershed A01UIN53,Indus (Up to border) Basin,Upper Indus,524.3919114,27,30,27-30 h,4.25,0.30680722313711084,1.303930698332721,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN54,Watershed A01UIN54,Indus (Up to border) Basin,Upper Indus,786.50278974,27,30,27-30 h,2.46875,0.9212725719278806,2.274391661946955,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN55,Watershed A01UIN55,Indus (Up to border) Basin,Upper Indus,730.33524743,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN56,Watershed A01UIN56,Indus (Up to border) Basin,Upper Indus,616.88625687,27,30,27-30 h,0.375,0.4159109725198102,0.1559666146949288,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN57,Watershed A01UIN57,Indus (Up to border) Basin,Upper Indus,702.59139151,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN58,Watershed A01UIN58,Indus (Up to border) Basin,Upper Indus,587.818428,27,30,27-30 h,5.1875,1.246328549594546,6.465329351021707,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN59,Watershed A01UIN59,Indus (Up to border) Basin,Upper Indus,414.70406756,27,30,27-30 h,1.3125,1.045481579107781,1.3721945725789624,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN60,Watershed A01UIN60,Indus (Up to border) Basin,Upper Indus,641.348626,27,30,27-30 h,0.7291666666666666,1.1371149977425086,0.8291463525205791,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN61,Watershed A01UIN61,Indus (Up to border) Basin,Upper Indus,800.22102269,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN62,Watershed A01UIN62,Indus (Up to border) Basin,Upper Indus,676.43649674,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN63,Watershed A01UIN63,Indus (Up to border) Basin,Upper Indus,727.04892868,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN64,Watershed A01UIN64,Indus (Up to border) Basin,Upper Indus,585.48271828,27,30,27-30 h,0.09375,2.452901425598849,0.22995950864989206,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN65,Watershed A01UIN65,Indus (Up to border) Basin,Upper Indus,674.91259228,27,30,27-30 h,0.125,1.0659076827737295,0.1332384603467162,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN66,Watershed A01UIN66,Indus (Up to border) Basin,Upper Indus,385.5792846,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN67,Watershed A01UIN67,Indus (Up to border) Basin,Upper Indus,618.90487992,27,30,27-30 h,0.0,0.9650142629941305,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN68,Watershed A01UIN68,Indus (Up to border) Basin,Upper Indus,847.14162522,27,30,27-30 h,0.0,1.0900674397814765,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN69,Watershed A01UIN69,Indus (Up to border) Basin,Upper Indus,720.10195201,27,30,27-30 h,0.0,0.9721759437861508,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,A01UIN70,Watershed A01UIN70,Indus (Up to border) Basin,Upper Indus,555.67971833,27,30,27-30 h,0.0,0.8670976648591969,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL01,Watershed B10MHL01,Mahi Basin,Mahi Lower,545.056457,27,30,27-30 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL02,Watershed B10MHL02,Mahi Basin,Mahi Lower,467.4221712,27,30,27-30 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL03,Watershed B10MHL03,Mahi Basin,Mahi Lower,489.15916112,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL04,Watershed B10MHL04,Mahi Basin,Mahi Lower,756.49101249,27,30,27-30 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL05,Watershed B10MHL05,Mahi Basin,Mahi Lower,371.05019095,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL06,Watershed B10MHL06,Mahi Basin,Mahi Lower,730.059272,27,30,27-30 h,0.125,3.0,0.375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL07,Watershed B10MHL07,Mahi Basin,Mahi Lower,493.89720009,27,30,27-30 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL08,Watershed B10MHL08,Mahi Basin,Mahi Lower,546.57188436,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL09,Watershed B10MHL09,Mahi Basin,Mahi Lower,811.35441796,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL10,Watershed B10MHL10,Mahi Basin,Mahi Lower,615.90973214,27,30,27-30 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL11,Watershed B10MHL11,Mahi Basin,Mahi Lower,829.43635587,27,30,27-30 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL12,Watershed B10MHL12,Mahi Basin,Mahi Lower,872.94248095,27,30,27-30 h,0.28125,3.0,0.84375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL13,Watershed B10MHL13,Mahi Basin,Mahi Lower,594.41379579,27,30,27-30 h,0.1875,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL14,Watershed B10MHL14,Mahi Basin,Mahi Lower,540.20284495,27,30,27-30 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL15,Watershed B10MHL15,Mahi Basin,Mahi Lower,678.07380895,27,30,27-30 h,0.375,2.817026312057286,1.0563848670214822,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL16,Watershed B10MHL16,Mahi Basin,Mahi Lower,665.09722899,27,30,27-30 h,0.5,2.871461071080813,1.4357305355404064,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL17,Watershed B10MHL17,Mahi Basin,Mahi Lower,587.45746177,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL18,Watershed B10MHL18,Mahi Basin,Mahi Lower,491.63216849,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL19,Watershed B10MHL19,Mahi Basin,Mahi Lower,497.45889546,27,30,27-30 h,0.875,3.0,2.625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL20,Watershed B10MHL20,Mahi Basin,Mahi Lower,758.87577352,27,30,27-30 h,0.6875,2.114277728022555,1.4535659380155066,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL21,Watershed B10MHL21,Mahi Basin,Mahi Lower,372.28379419,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHL22,Watershed B10MHL22,Mahi Basin,Mahi Lower,662.15649189,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU01,Watershed B10MHU01,Mahi Basin,Mahi Upper,903.83181675,27,30,27-30 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU02,Watershed B10MHU02,Mahi Basin,Mahi Upper,467.3533924,27,30,27-30 h,0.125,3.0,0.375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU03,Watershed B10MHU03,Mahi Basin,Mahi Upper,467.69143518,27,30,27-30 h,0.125,3.0,0.375,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU04,Watershed B10MHU04,Mahi Basin,Mahi Upper,597.36650541,27,30,27-30 h,0.1875,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU05,Watershed B10MHU05,Mahi Basin,Mahi Upper,451.36463573,27,30,27-30 h,0.25,3.0,0.75,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU06,Watershed B10MHU06,Mahi Basin,Mahi Upper,909.50293771,27,30,27-30 h,0.1875,1.0,0.1875,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU07,Watershed B10MHU07,Mahi Basin,Mahi Upper,642.92779752,27,30,27-30 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU08,Watershed B10MHU08,Mahi Basin,Mahi Upper,485.46727988,27,30,27-30 h,0.1875,0.5748243779764481,0.10777957087058403,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU09,Watershed B10MHU09,Mahi Basin,Mahi Upper,709.18221154,27,30,27-30 h,0.0,2.3988006765786025,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU10,Watershed B10MHU10,Mahi Basin,Mahi Upper,387.66848467,27,30,27-30 h,0.1875,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU11,Watershed B10MHU11,Mahi Basin,Mahi Upper,418.24346379,27,30,27-30 h,0.0,2.5101193087238722,0.0,0.0,NO ALERT,NO ALERT,20260815,06
watershed,B10MHU12,Watershed B10MHU12,Mahi Basin,Mahi Upper,953.44141114,27,30,27-30 h,1.625,0.34929686517062253,0.5676074059022616,0.0,NO ALERT,NO ALERT,20260815,06
