unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
subbasin,GOM,Gomti,Ganga Basin,Gomti,29865.2109004,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,7.875,7.875,0.3,2.3625,,,0,,0.0,1.3249137453734874,MATCHED,6.550086254626512,6.550086254626512,494.3783153808305,2026-07-07 04:58:18
subbasin,IMP,Imphal and others,Minor rivers draining into Myanmar Basin,Imphal and others,16754.8996877,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,7.815104166666667,7.815104166666667,0.549056439360049,4.290933266977883,,,0,,0.0,7.194870078045389,MATCHED,0.6202340886212783,0.6202340886212783,8.620504357874042,2026-07-07 04:58:18
subbasin,IND,Indravati,Godavari Basin,Indravati,38306.1035161,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,3.292824074074074,3.292824074074074,1.455437772730168,4.792500536362648,,,0,,0.0,1.9706233018422845,MATCHED,1.3222007722317894,1.3222007722317894,67.09556164263857,2026-07-07 04:58:18
subbasin,JHE,Jhelum,Indus (Up to border) Basin,Jhelum,29200.5186975,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.36968085106383,2.36968085106383,0.9818937097112532,2.326774721682784,,,0,,0.0,1.2958351679621858,MATCHED,1.073845683101644,1.073845683101644,82.86900291418704,2026-07-07 04:58:18
subbasin,KAS,Kali Sindh and others up to Confluence with Parbati,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,48492.609462,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,8.309075342465754,8.309075342465754,0.4816237194918242,4.001847771976159,,,0,,0.0,8.909240643353495,MATCHED,-0.6001653008877419,0.6001653008877419,-6.736436077023909,2026-07-07 04:58:18
subbasin,KPO,Karnaphuli and Others,Minor rivers draining into Bangladesh Basin,Karnaphuli and Others,3776.83637815,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,31.375,31.375,0.3,9.4125,,,0,,0.0,24.358917554219563,MATCHED,7.016082445780437,7.016082445780437,28.802931945410194,2026-07-07 04:58:18
subbasin,KOS,Kosi,Ganga Basin,Kosi,18413.5817315,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,7.86574074074074,7.86574074074074,0.3686774895399514,2.899921549668414,,,0,,0.0,10.420449097951254,MATCHED,-2.5547083572105143,2.5547083572105143,-24.516298032805427,2026-07-07 04:58:18
subbasin,KRL,Krishna Lower,Krishna Basin,Krishna Lower,39494.3345917,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.5188679245283019,0.5188679245283019,3.0,1.5566037735849056,,,0,,0.0,0.1709626865625944,MATCHED,0.3479052379657075,0.3479052379657075,203.49776021935014,2026-07-07 04:58:18
subbasin,KRM,Krishna Middle,Krishna Basin,Krishna Middle,22229.1222903,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,1.80078125,1.80078125,1.8316539517983643,3.2984080928868984,,,0,,0.0,1.3088198381010443,MATCHED,0.4919614118989557,0.4919614118989557,37.58816894254433,2026-07-07 04:58:18
subbasin,KRU,Krishna Upper,Krishna Basin,Krishna Upper,54504.7707132,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,8.175986842105264,8.175986842105264,0.3176873895587584,2.5974079169351785,,,0,,0.0,13.124805469666363,MATCHED,-4.948818627561099,4.948818627561099,-37.70584363325348,2026-07-07 04:58:18
